Graph,Repeat,Algorithm,Time (s),Modularity,NMI
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.4,0.3009,0.2937,0.2856
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.5,0.4539,0.3023,0.307
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.5,0.4294,0.3013,0.2933
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.5,0.3849,0.3018,0.3001
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.5,0.4302,0.3028,0.3148
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.5,0.3834,0.3076,0.3216
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.5,0.4213,0.3002,0.2999
lfr-n10000-mu5,6,Leiden-LPA-coreratio_0.5,0.3937,0.2999,0.2979
lfr-n10000-mu5,7,Leiden-LPA-coreratio_0.5,0.4609,0.3014,0.2961
lfr-n10000-mu5,8,Leiden-LPA-coreratio_0.5,0.3758,0.3011,0.2952
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.5,0.4317,0.308,0.3315
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.6,0.4549,0.3068,0.3138
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.6,0.4631,0.3114,0.3192
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.6,0.4799,0.3117,0.3347
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.6,0.464,0.3127,0.3321
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.6,0.4581,0.3125,0.3375
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.6,0.5527,0.3109,0.3396
lfr-n10000-mu5,6,Leiden-LPA-coreratio_0.6,0.4643,0.3089,0.3107
lfr-n10000-mu5,7,Leiden-LPA-coreratio_0.6,0.4632,0.3134,0.3387
lfr-n10000-mu5,8,Leiden-LPA-coreratio_0.6,0.4653,0.314,0.3235
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.6,0.49,0.3049,0.2883
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.7,0.5539,0.3155,0.34
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.7,0.559,0.3185,0.3633
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.7,0.6452,0.3197,0.3598
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.7,0.5562,0.3177,0.3156
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.7,0.6106,0.317,0.3528
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.7,0.5355,0.3136,0.3325
lfr-n10000-mu5,6,Leiden-LPA-coreratio_0.7,0.5714,0.3147,0.3281
lfr-n10000-mu5,7,Leiden-LPA-coreratio_0.7,0.5687,0.3138,0.3223
lfr-n10000-mu5,8,Leiden-LPA-coreratio_0.7,0.5491,0.3123,0.3235
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.7,0.6307,0.3143,0.3358
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.8,0.6266,0.3121,0.2832
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.8,0.6632,0.319,0.3173
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.8,0.69,0.3189,0.3342
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.8,0.6319,0.3182,0.3063
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.8,0.6684,0.3169,0.3142
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.8,3.4599,0.3205,0.3138
lfr-n10000-mu5,6,Leiden-LPA-coreratio_0.8,0.6982,0.3209,0.3396
lfr-n10000-mu5,7,Leiden-LPA-coreratio_0.8,0.7798,0.3208,0.3151
lfr-n10000-mu5,8,Leiden-LPA-coreratio_0.8,0.721,0.3154,0.3166
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.8,0.6682,0.3242,0.3495
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.9,0.7373,0.3228,0.3214
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.9,0.7681,0.3211,0.3083
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.9,0.8305,0.3235,0.3227
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.9,0.7196,0.3228,0.3073
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.9,0.7224,0.3266,0.3258
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.9,0.6935,0.3193,0.3247
lfr-n10000-mu5,6,Leiden-LPA-coreratio_0.9,0.7367,0.3204,0.2879
lfr-n10000-mu5,7,Leiden-LPA-coreratio_0.9,0.8207,0.3239,0.3191
lfr-n10000-mu5,8,Leiden-LPA-coreratio_0.9,0.7645,0.3253,0.3209
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.9,0.7206,0.3221,0.3198
lfr-n10000-mu5,0,Leiden-LPA-coreratio_1.0,0.8124,0.3248,0.2927
lfr-n10000-mu5,1,Leiden-LPA-coreratio_1.0,0.8259,0.3191,0.2601
lfr-n10000-mu5,2,Leiden-LPA-coreratio_1.0,0.914,0.3286,0.3191
lfr-n10000-mu5,3,Leiden-LPA-coreratio_1.0,0.7946,0.3177,0.2716
lfr-n10000-mu5,4,Leiden-LPA-coreratio_1.0,0.8341,0.3324,0.3437
lfr-n10000-mu5,5,Leiden-LPA-coreratio_1.0,0.881,0.3235,0.2772
lfr-n10000-mu5,6,Leiden-LPA-coreratio_1.0,0.8792,0.3248,0.2972
lfr-n10000-mu5,7,Leiden-LPA-coreratio_1.0,0.795,0.3279,0.3075
lfr-n10000-mu5,8,Leiden-LPA-coreratio_1.0,0.7792,0.3294,0.3106
lfr-n10000-mu5,9,Leiden-LPA-coreratio_1.0,0.787,0.3266,0.3094
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.0,0.001,0.0,0.0
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.0,0.0009,0.0,0.0
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.0,0.0013,0.0,0.0
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.0,0.001,0.0,0.0
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.0,0.0009,0.0,0.0
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.0,0.0009,0.0,0.0
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.1,0.087,0.0249,0.0874
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.1,0.0013,0.0249,0.0874
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.1,0.0013,0.0249,0.0874
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.1,0.0013,0.0249,0.0874
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.1,0.0014,0.0249,0.0874
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.1,0.0013,0.0249,0.0874
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.1,0.0013,0.0249,0.0874
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.1,0.0014,0.0249,0.0874
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.1,0.0012,0.0249,0.0874
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.1,0.0013,0.0249,0.0874
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.2,0.0017,0.1642,0.1074
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.2,0.0017,0.15,0.1099
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.2,0.0017,0.1318,0.1381
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.2,0.0018,0.1318,0.1381
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.2,0.0016,0.1131,0.1499
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.2,0.0017,0.0957,0.1768
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.2,0.0017,0.1642,0.1074
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.2,0.0018,0.1131,0.1499
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.2,0.0021,0.0957,0.1768
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.2,0.0018,0.1131,0.1499
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.3,0.0021,0.1808,0.1628
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.3,0.0021,0.1871,0.2405
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.3,0.0021,0.1631,0.2401
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.3,0.0022,0.185,0.1561
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.3,0.0022,0.1532,0.1505
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.3,0.0021,0.151,0.1682
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.3,0.0022,0.1808,0.1628
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.3,0.0021,0.185,0.1561
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.3,0.0021,0.1779,0.1376
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.3,0.0021,0.1806,0.143
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.4,0.0026,0.2033,0.1956
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.4,0.0026,0.1944,0.2398
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.4,0.0028,0.2187,0.1811
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.4,0.0025,0.2015,0.1886
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.4,0.0025,0.1473,0.1676
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.4,0.0025,0.1772,0.2005
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.4,0.0027,0.1665,0.2116
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.4,0.0025,0.1999,0.2404
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.4,0.0027,0.1857,0.2516
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.4,0.0025,0.213,0.2015
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.5,0.0034,0.165,0.2865
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.5,0.0031,0.2073,0.2064
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.5,0.003,0.2109,0.2041
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.5,0.0031,0.189,0.1631
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.5,0.0032,0.1991,0.2538
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.5,0.0031,0.2007,0.1627
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.5,0.0032,0.2066,0.1702
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.5,0.0032,0.2003,0.1967
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.5,0.0031,0.2147,0.1949
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.5,0.003,0.1934,0.2248
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.6,0.0038,0.2162,0.1645
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.6,0.0036,0.2276,0.2437
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.6,0.0037,0.2228,0.2158
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.6,0.0038,0.2196,0.2692
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.6,0.0036,0.226,0.1844
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.6,0.0036,0.209,0.1476
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.6,0.0038,0.2155,0.2017
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.6,0.0037,0.2271,0.2204
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.6,0.0036,0.2233,0.2346
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.6,0.0036,0.2126,0.2197
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.7,0.0042,0.2312,0.1756
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.7,0.0043,0.2223,0.198
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.7,0.0049,0.2392,0.1947
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.7,0.0042,0.2256,0.2148
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.7,0.0045,0.2185,0.2164
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.7,0.0042,0.2309,0.2106
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.7,0.0043,0.2182,0.2619
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.7,0.0044,0.2226,0.2167
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.7,0.0043,0.2238,0.2313
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.7,0.0043,0.2282,0.1634
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.8,0.0048,0.2356,0.2901
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.8,0.0051,0.239,0.2416
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.8,0.0051,0.2352,0.2312
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.8,0.0048,0.2281,0.2555
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.8,0.0049,0.234,0.2013
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.8,0.0047,0.2414,0.208
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.8,0.0051,0.2427,0.1791
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.8,0.0087,0.2347,0.2068
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.8,0.0061,0.2376,0.1687
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.8,0.0048,0.2299,0.2015
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.9,0.0052,0.2466,0.1731
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.9,0.0052,0.2475,0.2067
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.9,0.0054,0.2309,0.1934
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.9,0.0059,0.2447,0.1863
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.9,0.0051,0.247,0.1756
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.9,0.0053,0.2472,0.2044
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.9,0.0051,0.2463,0.208
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.9,0.0054,0.2459,0.1749
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.9,0.0061,0.235,0.1961
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.9,0.0055,0.2396,0.1389
lfr-n120-mu1,0,Leiden-LPA-coreratio_1.0,0.006,0.2492,0.1857
lfr-n120-mu1,1,Leiden-LPA-coreratio_1.0,0.0061,0.2472,0.1493
lfr-n120-mu1,2,Leiden-LPA-coreratio_1.0,0.0061,0.2556,0.1658
lfr-n120-mu1,3,Leiden-LPA-coreratio_1.0,0.0061,0.2562,0.1872
lfr-n120-mu1,4,Leiden-LPA-coreratio_1.0,0.0058,0.2461,0.1923
lfr-n120-mu1,5,Leiden-LPA-coreratio_1.0,0.006,0.2424,0.1606
lfr-n120-mu1,6,Leiden-LPA-coreratio_1.0,0.0058,0.2528,0.1555
lfr-n120-mu1,7,Leiden-LPA-coreratio_1.0,0.0062,0.2521,0.1552
lfr-n120-mu1,8,Leiden-LPA-coreratio_1.0,0.0066,0.2381,0.1912
lfr-n120-mu1,9,Leiden-LPA-coreratio_1.0,0.0059,0.2495,0.1607
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.0,0.0012,0.0,0.0
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.0,0.0009,0.0,0.0
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.0,0.0009,0.0,0.0
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.0,0.0009,0.0,0.0
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.1,0.0013,0.2733,0.2762
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.1,0.0014,0.2599,0.3068
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.1,0.0014,0.2599,0.3068
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.1,0.0017,0.2599,0.3068
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.1,0.0013,0.2599,0.3068
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.1,0.0014,0.2733,0.2762
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.1,0.0013,0.2733,0.2762
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.1,0.0013,0.2733,0.2762
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.1,0.0013,0.2599,0.3068
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.1,0.0014,0.2599,0.3068
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.2,0.0016,0.3342,0.4593
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.2,0.0016,0.3342,0.4593
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.2,0.0016,0.3342,0.4593
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.2,0.0016,0.3342,0.4593
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.2,0.0016,0.3342,0.4593
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.2,0.0015,0.3342,0.4593
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.2,0.0016,0.3342,0.4593
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.2,0.0017,0.3342,0.4593
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.2,0.0016,0.3342,0.4593
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.2,0.0016,0.3342,0.4593
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.3,0.002,0.3803,0.4556
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.3,0.0019,0.3803,0.4556
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.3,0.002,0.3803,0.4556
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.3,0.0024,0.3803,0.4556
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.3,0.0019,0.3803,0.4556
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.3,0.002,0.3803,0.4556
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.3,0.0019,0.3803,0.4556
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.3,0.0019,0.3803,0.4556
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.3,0.0018,0.3803,0.4556
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.3,0.0021,0.3803,0.4556
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.4,0.0022,0.4202,0.5994
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.4,0.0023,0.4002,0.5828
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.4,0.0023,0.4142,0.5872
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.4,0.0022,0.3963,0.5628
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.4,0.0022,0.4205,0.6584
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.4,0.0024,0.3653,0.4244
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.4,0.0023,0.4289,0.6531
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.4,0.0023,0.4289,0.6531
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.4,0.0023,0.4228,0.6409
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.4,0.0022,0.4228,0.6409
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.5,0.0027,0.4217,0.6096
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.5,0.0027,0.4192,0.635
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.5,0.0028,0.4123,0.5919
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.5,0.0028,0.4192,0.635
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.5,0.0027,0.4192,0.635
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.5,0.003,0.4217,0.6096
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.5,0.0026,0.4217,0.6096
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.5,0.0026,0.4192,0.635
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.5,0.0027,0.4123,0.5919
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.5,0.0028,0.4192,0.635
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.6,0.0033,0.4381,0.6705
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.6,0.0031,0.4381,0.6705
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.6,0.0036,0.4312,0.6312
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.6,0.0031,0.4312,0.6312
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.6,0.003,0.4312,0.6312
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.6,0.003,0.4381,0.6705
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.6,0.0031,0.4381,0.6705
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.6,0.003,0.4381,0.6705
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.6,0.0029,0.4312,0.6312
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.6,0.003,0.4381,0.6705
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.7,0.0034,0.4565,0.7206
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.7,0.0035,0.4565,0.7206
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.7,0.0034,0.4565,0.7206
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.7,0.0035,0.4565,0.7206
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.7,0.0034,0.4565,0.7206
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.7,0.0035,0.4565,0.7206
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.7,0.0036,0.4565,0.7206
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.7,0.0035,0.4668,0.7947
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.7,0.0033,0.4565,0.7206
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.7,0.0034,0.4565,0.7206
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.8,0.0039,0.4722,0.8133
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.8,0.0037,0.4722,0.8133
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.8,0.0039,0.472,0.8267
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.8,0.0038,0.4722,0.8133
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.8,0.004,0.4722,0.8133
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.8,0.004,0.4662,0.8057
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.8,0.0038,0.4722,0.8133
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.8,0.0036,0.4722,0.8133
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.8,0.0038,0.4722,0.8133
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.8,0.0038,0.4722,0.8133
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.9,0.0043,0.4729,0.8289
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.9,0.0051,0.4729,0.8289
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.9,0.0045,0.4706,0.7906
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.9,0.0044,0.4729,0.8289
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.9,0.0044,0.4689,0.7894
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.9,0.0043,0.4729,0.8289
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.9,0.0043,0.4741,0.8074
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.9,0.0043,0.4729,0.8289
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.9,0.0042,0.4729,0.8289
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.9,0.0042,0.4741,0.8074
lfr-n120-mu3,0,Leiden-LPA-coreratio_1.0,0.0048,0.4756,0.842
lfr-n120-mu3,1,Leiden-LPA-coreratio_1.0,0.0047,0.4754,0.8717
lfr-n120-mu3,2,Leiden-LPA-coreratio_1.0,0.0048,0.4767,0.8455
lfr-n120-mu3,3,Leiden-LPA-coreratio_1.0,0.005,0.4756,0.842
lfr-n120-mu3,4,Leiden-LPA-coreratio_1.0,0.0052,0.4756,0.842
lfr-n120-mu3,5,Leiden-LPA-coreratio_1.0,0.0047,0.4767,0.8455
lfr-n120-mu3,6,Leiden-LPA-coreratio_1.0,0.005,0.4756,0.842
lfr-n120-mu3,7,Leiden-LPA-coreratio_1.0,0.0048,0.4757,0.8663
lfr-n120-mu3,8,Leiden-LPA-coreratio_1.0,0.0048,0.4756,0.842
lfr-n120-mu3,9,Leiden-LPA-coreratio_1.0,0.0051,0.4757,0.8663
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.0,0.0009,0.0,0.0
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.0,0.0009,0.0,0.0
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.0,0.0009,0.0,0.0
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.0,0.0008,0.0,0.0
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.1,0.0014,0.1315,0.1035
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.1,0.0013,0.1315,0.1035
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.1,0.0013,0.1315,0.1035
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.1,0.0013,0.1315,0.1035
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.1,0.0012,0.1315,0.1035
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.1,0.0013,0.1315,0.1035
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.1,0.0013,0.0238,0.0812
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.1,0.0014,0.1315,0.1035
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.1,0.0013,0.1315,0.1035
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.1,0.0013,0.1315,0.1035
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.2,0.0016,0.2043,0.1813
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.2,0.0016,0.1778,0.1018
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.2,0.0018,0.1858,0.1527
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.2,0.0017,0.1882,0.0713
